,Make,Model,Variant,Displacement,Cylinders,Fuel_Tank_Capacity,Mileage,Power,Kerb_Weight,Comfort,Safety,Price
256,Maruti Suzuki,Mercedes-Benz Cla-Class,200 Sport,1991.0,4,56.0,15.04,180.438,1510.0,116.56606798778452,29.0,3599000
257,Maruti Suzuki,Mercedes-Benz Cla-Class,200 Cdi Style,2143.0,4,56.0,17.9,134.096,1570.0,116.56606798778452,29.0,3172000
258,Maruti Suzuki,Mercedes-Benz Cla-Class,200 D Sport,2143.0,4,56.0,17.9,134.096,1570.0,116.56606798778452,29.0,3699000
259,Skoda,Kodiaq,Style 2.0 Tdi 4X4 At,1968.0,4,66.0,18.19,174.522,1565.0,127.12224454290138,29.0,3299599
260,Skoda,Kodiaq,Laurin And Klement,1968.0,4,66.0,18.19,148.0,1565.0,127.12224454290138,29.0,3678599
261,Skoda,Kodiaq,Corporate Edition,1968.0,4,66.0,18.19,174.522,1565.0,127.12224454290138,29.0,3299599
262,Dc,Avanti,Standard,2000.0,4,60.0,10.0,246.5,1580.0,43.51233887692618,13.0,3407407
263,Audi,Q3,30 Tdi Premium Fwd,1968.0,4,64.0,15.73,148.0,1585.0,103.54646832095749,27.0,3677200
264,Audi,Q3,35 Tdi Quattro Premium Plus,1968.0,4,64.0,15.73,174.522,1685.0,104.54646832095749,27.0,3992200
265,Audi,Q3,35 Tdi Quattro Technology,1968.0,4,64.0,15.73,174.522,1585.0,108.54646832095749,27.0,4361000
266,Audi,Q3,30 Tfsi Premium,1395.0,4,64.0,16.9,147.9,1585.0,114.54646832095749,27.0,3496750
267,Mini,Cooper 5 Door,Cooper D,1496.0,3,44.0,21.15,114.376,1295.0,80.86963054533086,22.0,3600000
268,Mini,Convertible,Cooper S,1998.0,4,44.0,14.59,189.312,1370.0,98.29408714549126,29.0,3830000
269,Volvo,Xc40,D4 Momentum,1969.0,5,49.30086207,19.90211704,190.0,990.467868338558,110.38345046096936,27.0,3990000
270,Volvo,Xc40,D4 Inscription,1969.0,5,49.30086207,19.90211704,190.0,990.467868338558,110.38345046096936,27.0,4390000
271,Volvo,Xc40,T4 R-Design,1969.0,5,54.0,19.90211704,187.34,990.467868338558,110.50179269918628,29.0,3990000
272,Mini,Clubman,Cooper S,1998.0,4,49.30086207,13.8,189.312,1960.0,102.21342434748549,27.0,4120000
273,Audi,A4,Premium Plus 35 Tfsi,1395.0,4,54.0,19.90211704,147.9,1450.0,147.66862003674382,29.0,4149000
274,Audi,A4,Technology 35 Tfsi,1395.0,4,54.0,19.90211704,147.9,1450.0,148.66862003674382,29.0,4507000
275,Mini,John Cooper Works,Hatch,1998.0,4,44.0,16.47,231.0,1330.0,102.22945774351074,29.0,4350000
276,Jaguar,Xe,S Petrol,1997.0,4,61.0,11.0,246.5,1639.0,125.59908018149223,29.0,4498000
277,Jaguar,Xe,S Diesel,1999.0,4,56.0,11.0,177.48,1611.0,125.22408018149223,29.0,4498000
278,Jaguar,Xe,Se Diesel,1999.0,4,56.0,11.0,177.48,1611.0,136.22408018149224,29.0,4633000
279,Jaguar,Xe,Se Petrol,1997.0,4,61.0,11.0,246.5,1639.0,136.59908018149224,29.0,4633000
280,Jaguar,Xf,2.0 Prestige,1999.0,4,74.0,13.12,243.542,1730.0,136.00189729022406,29.0,5436329
281,Jaguar,Xf,2.0 Portfolio,1999.0,4,82.0,13.12,243.542,1871.0,131.91974755351737,29.0,6073446
282,Jaguar,Xf,2.0 Portfolio Diesel,1999.0,4,83.0,19.33,177.48,1871.0,95.91974755351737,29.0,6138811
283,Jaguar,Xf,2.0 Prestige Diesel,1999.0,4,66.0,19.33,177.48,1729.0,126.01929715890428,29.0,5506622
284,Jaguar,Xf,2.0 Pure Diesel,1999.0,4,66.0,19.33,177.48,1687.0,132.0192971589043,29.0,4977080
285,Audi,A3 Cabriolet,40 Tfsi,1395.0,4,50.0,19.2,148.0,1430.0,108.7452418828888,27.0,5038000
286,Audi,A6,Premium Plus 45 Tfsi,1984.0,4,73.0,14.11,241.57,1780.0,136.9584938170426,29.0,5442200
287,Audi,A6,Technology 45 Tfsi,1984.0,4,73.0,14.11,241.57,1780.0,136.9584938170426,29.0,5942200
288,Bmw,X3,Xdrive 20D Luxury Line,1995.0,4,67.0,18.56,187.34,1785.0,106.89108484822201,29.0,5930000
289,Bmw,X3,Xdrive 30I Luxury Line,1998.0,4,67.0,18.56,248.0,1785.0,106.89108484822201,29.0,5880000
290,Bmw,X3,Xdrive20D Xline,1995.0,4,67.0,18.56,187.34,1785.0,106.89108484822201,29.0,5600000
291,Land Rover,Discovery Sport,S,1999.0,4,70.0,19.90211704,176.494,2087.0,116.34726201415887,29.0,5706000
292,Land Rover,Discovery Sport,R-Dynamic Se,1999.0,4,70.0,19.90211704,176.494,2087.0,116.34726201415887,29.0,6089000
293,Volvo,S90,D4 Inscription,1969.0,4,49.30086207,19.90211704,187.34,990.467868338558,157.48613856355217,27.0,5890000
294,Audi,S5,Sportback,2995.0,6,58.0,13.57,328.338,1790.0,138.41357687246511,29.0,7243000
295,Bmw,X5,Xdrive30D Sport,2993.0,6,49.30086207,13.38,265.0,990.467868338558,143.52129937043483,29.0,7330000
296,Bmw,X5,Xdrive30D Xline,2993.0,6,49.30086207,13.38,265.0,990.467868338558,137.52129937043483,29.0,8290000
297,Bmw,X5,Xdrive40I M Sport,2998.0,6,49.30086207,11.24,340.0,990.467868338558,137.52129937043483,29.0,8290000
298,Ford,Mustang,Fastback V8,4951.0,8,60.9,13.0,395.386,990.467868338558,124.26234875835493,29.0,7462000
299,Jeep,Grand Cherokee,Limited,2987.0,6,93.5,12.8,236.64,2432.0,123.32352527963337,29.0,7882867
300,Jeep,Grand Cherokee,Summit,2987.0,6,93.5,12.8,236.64,2455.0,123.32352527963337,29.0,8931819
301,Jeep,Grand Cherokee,Srt,6417.0,8,93.5,12.8,468.0,2458.0,126.33636317287737,29.0,11400000
302,Jeep,Grand Cherokee,Summit Petrol,3604.0,6,93.5,8.61,281.996,2455.0,123.32352527963337,29.0,7515000
303,Maruti Suzuki,Mercedes-Benz E-Class Cabriolet,E400,2996.0,6,80.0,10.0,329.324,1640.0,119.40988787940847,26.0,7711338
304,Bmw,M2 Competition,Coupe,2979.0,6,52.0,9.9,410.0,1625.0,122.20411611910968,26.0,8180000
305,Porsche,718,Boxster,1988.0,4,54.0,7.4,295.8,1440.0,115.19519427357264,27.0,8995000
306,Porsche,718,Cayman,1988.0,4,54.0,7.4,295.8,1440.0,117.19519427357264,29.0,8595000
307,Maruti Suzuki,Mercedes-Benz Gls,350 Cdi,2987.0,6,100.0,11.6,254.388,2535.0,119.56132605997567,24.0,8820000
308,Maruti Suzuki,Mercedes-Benz Gls,63 Amg,5461.0,8,80.0,12.0,549.202,2580.0,118.78370682744632,24.0,19199181
309,Maruti Suzuki,Mercedes-Benz Gls,400 4Matic,2996.0,8,80.0,12.0,328.338,2580.0,126.78370682744632,26.0,8776900
310,Maruti Suzuki,Mercedes-Benz Gls,Grand Edition Petrol,2996.0,8,80.0,12.0,328.338,2580.0,126.78370682744632,26.0,8690000
311,Maruti Suzuki,Mercedes-Benz Gls,Grand Edition Diesel,2987.0,6,100.0,11.6,254.388,2535.0,119.56132605997567,26.0,8690000
312,Toyota,Land Cruiser Prado,Vx L,2982.0,4,87.0,11.13,170.578,990.467868338558,139.2213389854744,27.0,9630000
313,Lexus,Rx 450H,450Hl Luxury,3456.0,6,65.0,18.0,258.332,2195.0,136.50658766416518,29.0,9900000
314,Audi,Rs5,Coupe,2894.0,8,58.0,10.8,443.7,1770.0,143.17525565927662,29.0,11141200
315,Bmw,7-Series,730Ld Design Pure Excellence,2993.0,6,78.0,17.66,261.29,990.467868338558,156.7514709143244,29.0,12290000
316,Bmw,7-Series,730Ld Design Pure Excellence Signature,2993.0,6,78.0,17.66,261.29,990.467868338558,156.7514709143244,29.0,13200000
317,Bmw,7-Series,730Ld M Sport,2993.0,6,78.0,17.66,261.29,990.467868338558,156.7514709143244,29.0,13510000
318,Bmw,7-Series,740Li Design Pure Excellence Signature,2998.0,6,78.0,11.86,335.24,990.467868338558,156.7514709143244,29.0,13510000
319,Bmw,7-Series,745Le Xdrive,2998.0,6,46.0,19.90211704,281.996,990.467868338558,156.70087353714567,29.0,16500000
320,Bmw,7-Series,M760Li Xdrive,6592.0,12,78.0,7.96,600.474,990.467868338558,156.70087353714567,29.0,24250000
321,Audi,Q8,55 Tfsi Quattro Tiptronic,2995.0,4,85.0,19.90211704,335.24,2115.0,157.94025236941908,29.0,13359500
322,Maruti Suzuki,Mercedes-Benz S-Class,S 350 D,2987.0,6,90.0,13.5,254.388,2132.0,143.9258161522475,29.0,13558438
323,Maruti Suzuki,Mercedes-Benz S-Class,S 450,2996.0,6,70.0,7.8,328.338,2113.0,150.89036969674393,29.0,13976653
324,Maruti Suzuki,Mercedes-Benz S-Class,Amg S 63 Coupe,3982.0,8,80.0,14.0,443.7,2080.0,149.16709836744266,26.0,25500000
325,Maserati,Levante,Diesel,2987.0,6,80.0,7.9,271.15,990.467868338558,152.9069364308827,29.0,14512054
326,Maserati,Levante,Gransport,2979.0,6,80.0,7.9,345.1,990.467868338558,152.9069364308827,29.0,14863774
327,Maserati,Levante,Granlusson,2979.0,6,80.0,7.9,423.98,990.467868338558,152.9069364308827,29.0,15383399
328,Maruti Suzuki,Mercedes-Benz G-Class,Amg G 63,3982.0,8,96.0,19.90211704,585.0,2560.0,115.43637371956706,29.0,21875136
329,Maruti Suzuki,Mercedes-Benz G-Class,G 350D,2925.0,6,100.0,19.90211704,284.954,2453.0,115.25889328171317,29.0,15000000
330,Audi,A8 L,55 Tfsi Quattro,2995.0,8,82.0,19.90211704,335.24,2030.0,156.55169534036742,29.0,15600000
331,Maserati,Granturismo,Sport,4691.0,8,86.0,10.0,453.56,1880.0,91.76284594833326,29.0,17229579
332,Maserati,Quattroporte,Granlusso,2987.0,6,70.0,7.9,271.15,1925.0,116.61880716634168,29.0,17900000
333,Lexus,Lc 500H,Coupe,3456.0,6,82.0,19.90211704,294.814,1985.0,129.3856878247209,29.0,19600000
334,Maruti Suzuki,Mercedes-Benz Maybach,S650,5980.0,12,80.0,7.8,621.18,2200.0,160.54934868558175,29.0,27308312
335,Maruti Suzuki,Mercedes-Benz Maybach,S560,4663.0,8,80.0,7.8,446.658,2200.0,152.5721556138365,29.0,19890000
336,Porsche,Panamera,Turbo,3996.0,8,90.0,10.63,542.3,2045.0,156.17736684874376,29.0,21263000
337,Porsche,Panamera,Turbo Executive,3996.0,8,90.0,10.63,542.3,990.467868338558,156.20198930442336,29.0,22613000
338,Porsche,Panamera,Turbo Sport Turismo,3996.0,8,90.0,10.63,542.3,990.467868338558,156.17736684874376,29.0,21747000
339,Lexus,Lx 450D,V8,4461.0,4,93.0,18.0,257.346,2660.0,126.34608981123739,29.0,23290000
340,Maruti Suzuki,Mercedes-Benz S-Class Cabriolet,S500,4663.0,8,80.0,7.8,448.63,2115.0,150.5362068285443,29.0,23491293
341,Audi,R8,V10 Plus,5204.0,10,75.0,6.71,601.46,1670.0,91.41005915757056,25.0,27245000
342,Lamborghini,Urus,V8,3996.0,8,75.0,7.8,640.9,2200.0,128.42270826916462,29.0,30000000
343,Bentley,Continental Gt,Coupe,5998.0,12,90.0,8.6,581.74,2320.0,116.30553554563511,29.0,33791059
344,Ferrari,Portofino,V8 Convertible,3855.0,8,92.0,9.0,552.16,1730.0,116.89751366458962,29.0,35000000
345,Bentley,Bentayga,W12,5950.0,12,85.0,19.0,599.488,2422.0,150.73493909645995,29.0,45941557
346,Bentley,Bentayga,V8,3996.0,12,85.0,8.77,542.3,2428.0,150.73477494675544,29.0,37542069
347,Aston Martin,Db 11,V12,5198.0,12,80.0,19.90211704,599.488,1680.0,128.9972366033873,29.0,40456503
348,Ferrari,458 Speciale,Coupe,4497.0,8,86.0,9.0,596.53,1395.0,119.90628638191242,29.0,42531500
349,Maruti Suzuki,Rolls-Royce Ghost Series Ii,6.6,6593.0,12,82.5,17.3,555.118,2490.0,122.90272384167723,29.0,46709733
350,Maruti Suzuki,Rolls-Royce Ghost Series Ii,Ewb,6592.0,12,82.5,7.29,570.0,2490.0,122.93062929144743,29.0,53247201
351,Maruti Suzuki,Rolls-Royce Wraith,Coupe,6592.0,12,83.0,10.2,616.25,2360.0,121.44869999039912,23.0,50025840
352,Bentley,Mulsanne,Sedan,6752.0,8,90.0,9.5,504.832,2685.0,116.65677015961941,29.0,52571294
353,Maruti Suzuki,Rolls-Royce Cullinan,Suv,6750.0,12,49.30086207,22.15,555.118,2753.0,31.656902336051576,2.0,69500000
354,Maruti Suzuki,Rolls-Royce Phantom Coupe,6.8 L,6749.0,12,100.0,22.8,453.56,2629.0,122.32799505381941,29.0,77312661
355,Bugatti,Chiron,W16,7993.0,16,49.30086207,5.95,147.9,1995.0,121.43521698021101,29.0,192142937
356,Bugatti,Chiron,Sport,7993.0,16,49.30086207,5.95,659.739,1995.0,121.43521698021101,29.0,212155397
357,Bajaj,Qute (Re60),Qcar,216.0,4,49.30086207,35.0,173.42,990.467868338558,9.18732195068116,8.0,263000
358,Bajaj,Qute (Re60),Qcar Cng,216.0,4,49.30086207,19.90211704,160.08,990.467868338558,9.18732195068116,8.0,283000
359,Maruti Suzuki,Alto,Std,796.0,3,35.0,22.05,48.0,730.0,10.887453472002926,6.0,294800
360,Maruti Suzuki,Alto,Std (O),796.0,3,35.0,22.05,48.0,732.0,10.887453472002926,14.0,299900
361,Maruti Suzuki,Alto,Lxi,796.0,3,35.0,22.05,47.0,755.0,37.88745347200293,6.0,352900
362,Maruti Suzuki,Alto,Lxi (O),796.0,3,35.0,22.05,48.0,757.0,37.88745347200293,14.0,357200
363,Maruti Suzuki,Alto,Vxi,796.0,3,35.0,22.05,48.0,762.0,71.88745347200293,15.0,376100
364,Maruti Suzuki,Alto,Lxi Cng (Cng +,796.0,3,35.0,22.05,47.0,755.0,37.88745347200293,6.0,405570
365,Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,796.0,3,35.0,22.05,48.0,757.0,37.88745347200293,14.0,409190
366,Maruti Suzuki,Alto,Vxi Plus,796.0,3,35.0,22.05,48.0,762.0,71.88745347200293,15.0,389600
367,Maruti Suzuki,S-Presso,Std,998.0,3,27.0,21.4,66.062,726.0,22.934105614444164,17.0,370500
368,Maruti Suzuki,S-Presso,Std (O),998.0,3,27.0,21.4,66.062,726.0,22.934105614444164,17.0,376500
369,Maruti Suzuki,S-Presso,Lxi,998.0,3,27.0,21.4,66.062,726.0,46.934105614444164,17.0,409000
370,Maruti Suzuki,S-Presso,Lxi (O),998.0,3,27.0,21.4,66.062,726.0,46.934105614444164,17.0,415000
371,Maruti Suzuki,S-Presso,Vxi,998.0,3,27.0,21.7,66.062,726.0,67.93410561444416,20.0,432500
372,Maruti Suzuki,S-Presso,Vxi (O),998.0,3,27.0,21.7,66.062,726.0,67.93410561444416,20.0,438500
373,Maruti Suzuki,S-Presso,Vxi Ags,998.0,3,27.0,21.7,66.062,726.0,67.93410561444416,20.0,475500
374,Maruti Suzuki,S-Presso,Vxi+,998.0,3,27.0,21.7,66.062,726.0,70.93410561444416,20.0,456000
375,Maruti Suzuki,S-Presso,Vxi (O) Ags,998.0,3,27.0,21.7,66.062,726.0,67.93410561444416,20.0,481500
376,Maruti Suzuki,S-Presso,Vxi+ Ags,998.0,3,27.0,21.7,66.062,726.0,70.93410561444416,20.0,499000
377,Maruti Suzuki,Celerio,Lxi,998.0,3,35.0,23.1,67.048,810.0,34.570729616684794,11.0,426289
378,Maruti Suzuki,Celerio,Vxi,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,12.0,465138
379,Maruti Suzuki,Celerio,Vxi At,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,12.0,508138
380,Maruti Suzuki,Celerio,Zxi,998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,15.0,490924
381,Maruti Suzuki,Celerio,Zxi (Opt),998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,19.0,531279
382,Maruti Suzuki,Celerio,Vxi Cng Mt,998.0,3,35.0,19.90211704,58.174,810.0,40.570729616684794,12.0,530000
383,Maruti Suzuki,Celerio,Zxi Ags,998.0,3,35.0,23.1,67.048,830.0,62.57072961668479,15.0,533924
384,Maruti Suzuki,Celerio,Lxi Mt (O),998.0,3,35.0,23.1,67.048,830.0,34.570729616684794,15.0,434659
385,Maruti Suzuki,Celerio,Vxi (O) Mt,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,16.0,472257
386,Maruti Suzuki,Celerio,Vxi (O) Ags,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,16.0,515257
387,Maruti Suzuki,Celerio,Zxi (O) Ags,998.0,3,35.0,23.1,67.048,830.0,62.57072961668479,19.0,543279
388,Hyundai,Grand I10 Prime,Era T Crdi,1120.0,3,43.0,19.90211704,70.006,990.467868338558,52.71134788667467,14.0,551530
389,Hyundai,Grand I10 Prime,Era T+ Crdi,1120.0,3,43.0,19.90211704,70.006,990.467868338558,55.71134788667467,17.0,568930
390,Hyundai,Grand I10 Prime,Era T Vtvt,1197.0,4,43.0,19.77,81.838,1003.0,37.71134788667467,14.0,460369
391,Hyundai,Grand I10 Prime,Era T+ Vtvt,1197.0,4,43.0,19.77,81.838,1003.0,37.71134788667467,14.0,477511
392,Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,1197.0,4,43.0,19.90211704,81.838,935.0,37.71134788667467,14.0,545946
393,Hyundai,Grand I10 Prime,Era T Cng Vtvt,1197.0,4,43.0,19.90211704,81.838,935.0,37.71134788667467,14.0,528804
394,Mahindra,Kuv100 Nxt,K2 6Str,1198.0,3,35.0,18.15,80.852,990.467868338558,35.10615275451396,16.0,488194
395,Mahindra,Kuv100 Nxt,K2+ 6Str,1198.0,3,35.0,18.15,80.852,990.467868338558,35.10615275451396,19.0,532184
396,Mahindra,Kuv100 Nxt,K2 D 6Str,1198.0,3,35.0,25.32,75.922,990.467868338558,35.10615275451396,19.0,590798
397,Mahindra,Kuv100 Nxt,K2+ D 6Str,1198.0,3,35.0,25.32,75.922,990.467868338558,35.10615275451396,19.0,619243
398,Mahindra,Kuv100 Nxt,K4+ D 6Str,1198.0,3,35.0,25.32,75.922,990.467868338558,41.10615275451396,20.0,667273
399,Mahindra,Kuv100 Nxt,K4+ 6Str,1198.0,3,35.0,18.15,80.852,990.467868338558,41.10615275451396,19.0,579645
400,Mahindra,Kuv100 Nxt,K6+ 6Str,1198.0,3,35.0,18.15,80.852,990.467868338558,63.10615275451396,23.0,631144
401,Mahindra,Kuv100 Nxt,K6+ D 6Str,1198.0,3,35.0,25.32,75.922,990.467868338558,57.10615275451396,23.0,754548
402,Mahindra,Kuv100 Nxt,K8 6Str,1198.0,3,35.0,18.15,80.852,990.467868338558,63.10615275451396,23.0,693550
403,Mahindra,Kuv100 Nxt,K8 D 6Str,1198.0,3,35.0,25.32,75.922,990.467868338558,63.10615275451396,23.0,787304
404,Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,1198.0,3,35.0,18.15,80.852,990.467868338558,63.10615275451396,23.0,701045
405,Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,1198.0,3,35.0,25.32,75.922,990.467868338558,63.10615275451396,23.0,794800
406,Mahindra,Kuv100 Nxt,K4+ 5Str,1198.0,3,35.0,18.15,80.852,990.467868338558,40.73115275451396,19.0,573250
407,Mahindra,Kuv100 Nxt,K6+ 5Str,1198.0,3,35.0,18.15,80.852,990.467868338558,62.73115275451396,23.0,631146
408,Mahindra,Kuv100 Nxt,K8 5Str,1198.0,3,35.0,18.15,80.852,990.467868338558,62.73115275451396,23.0,687175
409,Mahindra,Kuv100 Nxt,K4+ D 5Str,1198.0,3,35.0,25.32,75.922,990.467868338558,40.73115275451396,20.0,660832
410,Mahindra,Kuv100 Nxt,K6+ D 5Str,1198.0,3,35.0,25.32,75.922,990.467868338558,56.73115275451396,23.0,748128
411,Mahindra,Kuv100 Nxt,K8 D 5Str,1198.0,3,35.0,25.32,75.922,990.467868338558,62.73115275451396,23.0,780884
412,Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,1198.0,3,35.0,25.32,75.922,990.467868338558,34.73115275451396,19.0,550155
413,Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,1198.0,3,35.0,25.32,75.922,990.467868338558,35.10615275451396,19.0,559741
414,Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,1198.0,3,35.0,18.15,80.852,990.467868338558,34.73115275451396,16.0,524312
415,Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,1198.0,3,35.0,18.15,80.852,990.467868338558,35.10615275451396,16.0,542913
416,Maruti Suzuki,Swift,Lxi,1197.0,4,37.0,20.4,81.838,855.0,34.82511610951393,26.0,519000
417,Maruti Suzuki,Swift,Vxi,1197.0,4,37.0,20.4,81.838,863.0,62.82511610951393,27.0,619000
418,Maruti Suzuki,Swift,Vxi Amt,1197.0,4,37.0,20.4,81.838,863.0,62.82511610951393,27.0,666000
419,Maruti Suzuki,Swift,Zxi,1197.0,4,37.0,20.4,81.838,871.0,80.82511610951393,27.0,678000
420,Maruti Suzuki,Swift,Zxi Amt,1197.0,4,37.0,20.4,81.838,871.0,80.82511610951393,27.0,725000
421,Maruti Suzuki,Swift,Zxi Plus,1197.0,4,37.0,20.4,81.838,880.0,82.82511610951393,27.0,758000
422,Maruti Suzuki,Swift,Ldi,1248.0,4,37.0,25.2,73.95,955.0,34.82511610951393,27.0,599000
423,Maruti Suzuki,Swift,Vdi,1248.0,4,37.0,25.2,73.95,965.0,62.82511610951393,27.0,698000
424,Maruti Suzuki,Swift,Vdi Amt,1248.0,4,37.0,25.2,73.95,965.0,62.82511610951393,27.0,745000
425,Maruti Suzuki,Swift,Zdi,1248.0,4,37.0,25.2,73.95,975.0,80.82511610951393,27.0,757000
426,Maruti Suzuki,Swift,Zdi Amt,1248.0,4,37.0,25.2,73.95,975.0,80.82511610951393,27.0,804000
427,Maruti Suzuki,Swift,Zdi Plus,1248.0,4,37.0,25.2,73.95,985.0,82.82511610951393,27.0,838000
428,Maruti Suzuki,Swift,Zxi Plus Amt,1197.0,4,37.0,20.4,81.838,880.0,82.82511610951393,27.0,802000
429,Maruti Suzuki,Swift,Zdi Plus Amt,1248.0,4,37.0,25.2,73.95,985.0,82.82511610951393,27.0,884000
430,Tata,Altroz,Xe Petrol,1199.0,3,37.0,18.0,84.796,990.467868338558,50.08633379793159,18.0,529000
431,Tata,Altroz,Xm Petrol,1199.0,3,37.0,19.90211704,84.796,990.467868338558,50.08633379793159,18.0,615000
432,Tata,Altroz,Xt Petrol,1199.0,3,37.0,19.90211704,84.796,990.467868338558,79.08633379793159,23.0,684000
433,Tata,Altroz,Xz Petrol,1199.0,3,37.0,19.90211704,84.796,990.467868338558,91.08633379793159,23.0,744000
434,Tata,Altroz,Xz (O) Petrol,1199.0,3,37.0,19.90211704,84.796,990.467868338558,101.08633379793159,23.0,769000
435,Tata,Altroz,Xe Diesel,1497.0,4,37.0,25.0,88.74,990.467868338558,50.08633379793159,18.0,699000
436,Tata,Altroz,Xm Diesel,1497.0,4,37.0,19.90211704,88.74,990.467868338558,50.08633379793159,18.0,775000
437,Tata,Altroz,Xt Diesel,1497.0,4,37.0,19.90211704,88.74,990.467868338558,79.08633379793159,23.0,844000
438,Tata,Altroz,Xz Diesel,1497.0,4,37.0,19.90211704,88.74,990.467868338558,91.08633379793159,23.0,904000
439,Tata,Altroz,Xz (O) Diesel,1497.0,4,37.0,19.90211704,88.74,990.467868338558,101.08633379793159,23.0,929000
440,Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,1994.0,4,50.0,11.12,99.9804,1710.0,30.80390936961009,6.0,642478
441,Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,1994.0,4,50.0,11.12,120.292,1738.0,30.80390936961009,6.0,589678
442,Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,1994.0,4,50.0,11.12,120.292,1710.0,54.80390936961009,6.0,689761
443,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,1994.0,4,50.0,11.12,120.292,1738.0,54.80390936961009,6.0,788177
444,Icml,Extreme,Sd Di 9 Seater Bsiii,1994.0,4,50.0,11.12,99.9804,1710.0,61.80390936961008,6.0,2650777
445,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,1994.0,4,50.0,11.12,120.292,1738.0,54.80390936961009,6.0,628072
446,Icml,Extreme,Vd Crdfi 7 Seater Bsiii,1994.0,4,50.0,11.12,120.292,1710.0,60.05390936961009,6.0,900967
447,Icml,Extreme,Vd Di 7 Seater Bsiii,1994.0,4,50.0,11.12,99.9804,1710.0,64.05390936961008,12.0,1465148
448,Icml,Extreme,Sd Crdfi 9 Seater Bsiv,1994.0,4,50.0,11.12,120.292,1710.0,61.80390936961008,6.0,552890
449,Icml,Extreme,Vd Crdfi 7 Seater Bsiv,1994.0,4,50.0,11.12,120.292,1710.0,60.05390936961009,6.0,927689
450,Icml,Extreme,Sd Crdfi 9 Seater Bsiii,1994.0,4,50.0,11.12,120.292,1710.0,61.80390936961008,6.0,835275
451,Tata,Tigor,Revotron Xe,1199.0,3,35.0,23.0,84.796,992.0,39.22668912804943,12.0,575000
452,Tata,Tigor,Revotron Xm,1199.0,3,35.0,23.0,84.796,992.0,75.22668912804943,16.0,610000
453,Tata,Tigor,Revotron Xz,1199.0,3,35.0,23.0,84.796,992.0,89.22668912804941,23.0,650000
454,Tata,Tigor,Revotron Xz Plus,1199.0,3,35.0,23.0,84.796,992.0,91.22668912804941,23.0,699000
455,Tata,Tigor,Revotron Xma,1199.0,3,35.0,23.0,84.796,992.0,87.22668912804941,23.0,660000
456,Tata,Tigor,Revotron Xza Plus,1199.0,3,35.0,23.0,84.796,992.0,91.22668912804941,23.0,749000
457,Tata,Zest,Xe Petrol,1193.0,4,44.0,17.6,88.74,1135.0,38.170897702679795,15.0,582287
458,Tata,Zest,Xe Diesel,1248.0,4,44.0,23.0,73.95,1152.0,38.170897702679795,15.0,702946
459,Tata,Zest,Xm Petrol,1193.0,4,44.0,17.6,88.74,1135.0,51.1708977026798,23.0,653926
460,Tata,Zest,Xms Petrol,1193.0,4,44.0,17.6,88.74,1129.0,67.1708977026798,23.0,672641
461,Tata,Zest,Xt Petrol,1193.0,4,44.0,17.6,88.74,1135.0,91.17089770267981,23.0,732475
462,Tata,Zest,Xm Diesel,1248.0,4,44.0,23.0,73.95,1106.0,67.1708977026798,23.0,767317
463,Tata,Zest,Xms Diesel,1248.0,4,44.0,20.65,73.95,1155.0,67.1708977026798,23.0,793898
464,Tata,Zest,Xt Diesel,1248.0,4,44.0,23.0,88.74,1170.0,91.17089770267981,23.0,855362
465,Tata,Zest,Xma Diesel,1248.0,4,44.0,23.0,73.95,1170.0,67.1708977026798,23.0,836320
466,Tata,Zest,Xta Diesel,1248.0,4,44.0,23.0,88.74,1185.0,91.17089770267981,23.0,989000
467,Tata,Zest,Zest Premio Edition,1248.0,4,44.0,20.65,73.95,1155.0,67.1708977026798,23.0,788797
468,Honda,Amaze,S Cvt Petrol,1199.0,4,35.0,19.0,88.74,942.0,83.24619337975619,21.0,763000
469,Honda,Amaze,E Mt Diesel,1498.0,4,35.0,27.4,98.6,993.0,75.24619337975619,23.0,705000
470,Honda,Amaze,E Mt Petrol,1199.0,4,35.0,19.5,88.74,905.0,53.24619337975619,21.0,593000
471,Honda,Amaze,S Cvt Diesel,1498.0,4,35.0,23.8,78.88,1031.0,83.24619337975619,23.0,865000
472,Honda,Amaze,V Cvt Petrol,1199.0,4,35.0,19.0,88.74,945.0,89.2461933797562,21.0,823000
