,Engine_Size_in_cc,Cylinders,Fuel_Tank_Capacity,Mileage,Power,Kerb_Weight,Comfort,Safety,Price
664,1498.0,4,55.0,21.13,108.46,1210.0,50.627314852968375,12.0,1299599
665,1598.0,4,55.0,15.41,103.53,1137.0,50.627314852968375,12.0,1139599
666,2179.0,4,70.0,13.85,138.04,1785.0,48.36941657079592,14.0,1610180
667,2179.0,4,70.0,15.1,300.0,1785.0,37.94696994891194,6.0,1418313
668,2179.0,4,70.0,16.0,152.83,1785.0,41.36708572437359,14.0,1539488
669,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1588943
670,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1710118
671,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1716319
672,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1837586
673,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1741319
674,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1862586
675,2179.0,4,70.0,13.85,138.04,1785.0,48.36941657079592,14.0,1610180
676,2179.0,4,70.0,15.1,152.83,1785.0,37.94696994891194,6.0,1418313
677,2179.0,4,70.0,16.0,152.83,1785.0,41.36708572437359,14.0,1539488
678,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1588943
679,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1710118
680,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1716319
681,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1837586
682,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1741319
683,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1862586
684,2179.0,4,70.0,16.0,152.83,1785.0,51.37041550497692,14.0,1852488
685,2179.0,4,70.0,16.0,152.83,1785.0,47.36908359273559,14.0,1973664
686,2179.0,4,70.0,16.0,152.83,1785.0,20.36009317045452,10.5,1230924
687,72.0,4,49.30086207,19.90211704,404.26,990.467868338558,34.73915086866203,4.0,1293214
688,72.0,4,49.30086207,19.90211704,404.26,990.467868338558,20.73448917581736,4.0,1267208
689,72.0,4,49.30086207,19.90211704,404.26,990.467868338558,30.737818956420696,6.5,1303241
690,2179.0,4,60.0,17.6,300.0,2280.0,40.43578885967274,12.5,1639374
691,2179.0,4,60.0,17.6,153.816,2280.0,47.250245087462105,13.0,1929417
692,2179.0,4,60.0,17.6,153.816,2280.0,47.250245087462105,14.0,1912593
693,2179.0,4,49.30086207,17.6,153.816,2280.0,51.25157703877563,12.5,1796458
694,2179.0,4,60.0,17.6,147.9,2280.0,37.43478992549174,12.5,1371864
695,2179.0,4,60.0,17.6,153.816,2280.0,40.43578885967274,12.5,1531377
696,2179.0,4,49.30086207,17.6,153.816,2280.0,41.43612183773307,12.5,1655587
697,2393.0,4,55.0,15.4,147.9,1805.0,20.914345695351848,14.0,1605000
698,2393.0,4,55.0,15.0,147.9,1815.0,43.92200419073952,12.5,1927000
699,2393.0,4,55.0,15.4,147.9,1825.0,21.10222031398481,13.0,1610000
700,2393.0,4,55.0,15.4,147.9,1820.0,44.10987880937248,14.0,1932000
701,2393.0,4,55.0,15.1,147.9,1870.0,50.92433505181391,14.0,2113000
702,2694.0,4,55.0,10.83,163.676,1825.0,29.10488413846748,13.0,1620000
703,2694.0,4,55.0,10.83,163.676,1825.0,34.91900738819652,13.0,1615000
704,2393.0,4,55.0,10.75,164.0,1870.0,50.92433505181391,14.0,2103000
705,2393.0,4,55.0,11.25,147.9,1815.0,43.92200419073952,12.5,1807000
706,2755.0,4,55.0,11.25,171.564,1825.0,20.914345695351848,13.0,1493000
707,2755.0,4,55.0,11.25,171.564,1825.0,18.10122137980381,13.0,1498000
708,2393.0,4,55.0,15.0,147.9,1828.0,43.92200419073952,12.5,2097000
709,2393.0,4,55.0,11.25,163.676,1815.0,43.92200419073952,14.0,1892000
710,2694.0,4,55.0,10.75,163.676,1870.0,53.92533398599492,14.0,2171000
711,2393.0,4,55.0,15.4,147.9,1805.0,20.914345695351848,14.0,1592000
712,2393.0,4,55.0,15.1,147.9,1825.0,21.10222031398481,13.0,1587000
713,1368.0,6,60.0,16.3,159.732,1562.0,56.04502271472016,15.0,1996000
714,1368.0,6,60.0,16.3,159.732,1537.0,47.04202591217715,15.0,1560000
715,1368.0,6,60.0,14.1,159.732,1562.0,56.04502271472016,15.0,2055000
716,1956.0,6,60.0,17.1,170.578,1537.0,45.54152644508666,15.0,1661000
717,1956.0,6,60.0,17.1,170.578,1551.0,53.54419024270719,15.0,1803000
718,1956.0,6,60.0,17.1,170.578,1551.0,53.54419024270719,15.0,1888000
719,1956.0,6,60.0,17.1,170.578,1562.0,43.54086044745179,15.0,1973000
720,1956.0,6,60.0,17.1,170.578,1562.0,53.54419024270719,15.0,2022000
721,1956.0,6,60.0,16.3,170.578,1641.0,53.54419024270719,15.0,2151000
722,1956.0,6,60.0,16.3,170.578,1641.0,53.54419024270719,15.0,2199000
723,1368.0,6,60.0,16.3,159.732,1562.0,56.04502271472016,15.0,2167000
724,1956.0,6,60.0,17.1,170.578,1562.0,55.544856218363954,15.0,2133000
725,1956.0,6,60.0,16.3,170.578,1641.0,53.54419024270719,15.0,2311000
726,1956.0,6,60.0,17.1,170.578,1537.0,54.544523247629655,13.0,1699000
727,1368.0,6,60.0,16.3,159.732,1537.0,56.04502271472016,15.0,1599000
728,1368.0,6,60.0,14.1,160.718,1562.0,56.04502271472016,15.0,1900000
729,1368.0,6,60.0,16.3,159.732,1562.0,56.04502271472016,15.0,2070000
730,1956.0,6,60.0,17.1,170.578,1562.0,53.54419024270719,15.0,2036300
731,1956.0,6,60.0,16.3,170.578,1641.0,53.54419024270719,15.0,2214000
732,1956.0,6,60.0,17.1,170.578,1562.0,55.544856218363954,15.0,2499000
733,1956.0,6,60.0,17.1,170.578,1551.0,53.54419024270719,15.0,2196000
734,1798.0,4,55.0,16.7,138.04,1220.0,42.67855462175315,14.0,1645000
735,1798.0,4,55.0,16.7,138.04,1260.0,42.67855462175315,14.0,1806000
736,1798.0,4,55.0,16.7,138.04,1280.0,51.68155145848432,14.0,1882000
737,1364.0,4,43.0,21.0,87.1624,1270.0,48.68055252430332,14.0,1936000
738,1364.0,4,43.0,21.0,87.1624,1230.0,42.67855462175315,14.0,1771000
739,1798.0,4,55.0,16.7,138.04,1310.0,51.68155145848432,14.0,2019000
740,1799.0,4,47.0,16.5,139.026,1268.0,42.610349464407705,15.0,1793900
741,1799.0,4,47.0,16.5,139.026,1275.0,59.11584360972924,15.0,1944900
742,1799.0,4,47.0,16.8,139.026,1300.0,59.11584360972924,15.0,2124900
743,1597.0,4,47.0,26.8,118.32,1325.0,49.61268031083004,14.0,2054900
744,1597.0,4,47.0,26.8,118.32,1353.0,59.61601010608544,15.0,2234900
745,1841.323668,4,49.30086207,19.90211704,140.76,990.467868338558,43.65072079396308,15.0,2088000
746,1841.323668,4,49.30086207,19.90211704,140.76,990.467868338558,48.15221921721269,15.0,2358000
747,2199.0,4,49.30086207,19.90211704,197.2,990.467868338558,58.79207699054909,15.0,2495000
748,2199.0,4,49.30086207,19.90211704,197.2,990.467868338558,58.79207699054909,15.0,2515000
749,2199.0,4,49.30086207,19.90211704,197.2,990.467868338558,64.79407485891109,15.0,2895000
750,2199.0,4,49.30086207,19.90211704,197.2,990.467868338558,68.7954068102246,15.0,2995000
751,2199.0,4,49.30086207,19.90211704,197.2,990.467868338558,70.79607272727308,15.0,3395000
752,1798.0,4,66.0,14.12,177.48,1449.0,63.53146941797199,14.0,2599599
753,1798.0,4,66.0,14.67,177.48,1540.0,63.53146941797199,14.0,2779599
754,1798.0,4,66.0,13.7,177.48,1540.0,65.53213539362875,15.0,3099599
755,1968.0,4,66.0,18.19,174.522,1565.0,63.53146941797199,15.0,3349599
756,1968.0,4,66.0,18.19,174.522,1565.0,63.53146941797199,15.0,3029599
757,1798.0,4,66.0,14.67,177.48,1540.0,63.53146941797199,14.0,2599599
758,1968.0,4,66.0,18.19,174.522,1565.0,63.53146941797199,15.0,2849599
759,1984.0,5,60.0,16.81,147.9,1500.0,54.013607073877,12.5,2769000
760,1984.0,5,60.0,16.81,147.9,1500.0,65.01726985207675,14.0,3191000
761,2755.0,4,80.0,12.9,174.522,1970.0,48.24847733861411,13.0,3205000
762,2755.0,4,80.0,14.24,174.522,1970.0,52.24980925085544,11.0,3019000
763,2755.0,4,80.0,14.24,174.522,990.467868338558,48.43473804242626,13.0,3216000
764,2755.0,4,80.0,12.9,174.522,990.467868338558,48.43473804242626,13.0,3395000
765,2694.0,4,80.0,10.26,163.676,990.467868338558,48.43473804242626,13.0,2977000
766,2694.0,4,80.0,10.01,163.676,990.467868338558,52.43606995466759,11.0,2818000
767,2755.0,4,80.0,12.9,174.522,1970.0,52.249809289927626,14.0,3420000
768,3198.0,5,80.0,10.91,197.2,2394.0,62.524051381290064,14.0,3470000
769,2198.0,4,80.0,12.62,157.76,2238.0,60.5233854056333,14.0,3233000
770,2198.0,4,80.0,12.62,157.76,2238.0,60.5233854056333,14.0,2920000
771,1496.0,3,44.0,21.15,114.376,1245.0,47.459468793952,12.0,2990000
772,1998.0,4,44.0,15.75,189.312,1250.0,47.64734355422164,15.0,3420000
773,1968.0,4,63.0,16.25,148.0,1799.0,63.714427755070254,13.5,3399000
774,1995.0,4,51.0,20.68,190.0,990.467868338558,57.21272363175139,15.0,3520000
775,1995.0,4,51.0,20.68,187.34,990.467868338558,58.71232430022028,15.0,3930000
776,1995.0,4,51.0,20.68,187.34,990.467868338558,59.21249079657649,15.0,4570000
777,1995.0,4,61.0,17.05,187.0,1670.0,50.207519402559214,15.0,4240000
778,1998.0,4,51.0,16.3,192.0,990.467868338558,58.60581521666872,15.0,3830000
779,1969.0,4,67.0,19.90211704,366.792,1661.0,60.65152692260449,12.0,5602000
780,1984.0,5,67.5,21.7,181.0,1665.0,59.54693190760783,14.0,3850500
781,1995.0,4,40.0,19.62,187.34,1590.0,50.71714489002162,15.0,4140000
782,1995.0,4,40.0,19.62,187.34,1590.0,50.71714489002162,15.0,4690000
783,1998.0,4,59.0,16.13,254.388,1595.0,50.71714489002162,15.0,4790000
784,2400.0,5,67.0,19.6,187.34,1776.0,64.96515076140929,15.0,4426500
785,1968.0,4,64.0,16.9,187.34,1585.0,63.19079853256173,14.0,5021200
786,1968.0,4,64.0,15.73,187.34,1585.0,63.19079853256173,14.0,5621200
787,1984.0,6,70.0,12.44,248.0,1955.0,59.39730804279544,15.0,5021200
788,1984.0,6,70.0,12.44,248.0,1955.0,59.39730804279544,15.0,5621200
789,1999.0,4,49.30086207,15.6,176.494,1915.0,62.12701461034713,15.0,5494000
790,1999.0,4,49.30086207,15.6,176.494,1915.0,62.12701461034713,15.0,5985000
791,1997.0,4,49.30086207,19.90211704,241.57,1929.0,62.12701461034713,15.0,5494000
792,1997.0,4,49.30086207,19.90211704,241.57,1929.0,62.12701461034713,15.0,5985000
793,1991.0,4,80.0,12.0,190.0,990.467868338558,71.3644805761918,15.0,5861062
794,2987.0,6,80.0,142.0,264.938,990.467868338558,73.36514651766039,14.0,7285332
795,2987.0,6,80.0,142.0,264.938,990.467868338558,73.36514651766039,14.0,5964321
796,5461.0,8,80.0,8.5,549.0,1845.0,55.66874745914235,14.0,15000000
797,1991.0,4,80.0,12.0,181.424,990.467868338558,71.3644805761918,15.0,5750000
798,1991.0,4,80.0,12.0,181.424,990.467868338558,71.3644805761918,15.0,6150000
799,2987.0,6,80.0,142.0,264.938,990.467868338558,73.36514651766039,14.0,5850000
800,2987.0,6,80.0,142.0,264.938,990.467868338558,73.36514651766039,14.0,6250000
801,1969.0,5,70.0,18.8,229.738,1879.0,61.291159003986365,14.0,5990000
802,1995.0,4,60.0,16.4,188.0,1740.0,49.58102783785385,14.0,6060000
803,2993.0,6,68.0,16.4,261.29,1820.0,46.58002890367285,14.0,6590000
804,1998.0,6,68.0,13.32,248.0,1820.0,43.579029969491856,14.0,6350000
805,1999.0,4,85.0,8.4,264.248,990.467868338558,48.56904263580677,12.0,6394000
806,1991.0,4,60.0,19.90211704,258.0,990.467868338558,60.35505267528285,15.0,6426497
807,1998.0,4,52.0,7.6,197.0,1495.0,57.35875962401762,15.0,6490000
808,2998.0,6,52.0,7.6,340.0,1610.0,55.10417958841725,15.0,7890000
809,2143.0,4,93.0,19.90211704,163.0,990.467868338558,58.97104369375063,15.0,6840000
810,2143.0,4,93.0,19.90211704,163.0,990.467868338558,58.78316795179229,15.0,8190000
811,1950.0,4,70.0,19.90211704,160.718,990.467868338558,63.284666414114085,13.5,11000000
812,2967.0,6,75.0,14.75,245.514,2330.0,75.30627705589477,15.0,7221500
813,2967.0,6,75.0,14.75,245.514,2330.0,75.30627705589477,15.0,8021500
814,1984.0,6,75.0,11.68,248.472,2330.0,78.30727599007577,15.0,6921500
815,1984.0,6,75.0,19.90211704,248.472,2330.0,78.30727599007577,15.0,7621500
816,2967.0,6,75.0,14.75,245.514,2330.0,75.30627705589477,15.0,8111500
817,1984.0,6,75.0,19.90211704,248.472,2330.0,78.30727599007577,15.0,7711500
818,1998.0,4,49.30086207,15.7,236.64,2013.0,60.62053843655206,15.0,6952964
819,1999.0,4,49.30086207,15.7,176.494,990.467868338558,53.69114774287263,15.0,7246802
820,1997.0,4,65.0,12.63,246.5,990.467868338558,51.69048180628806,15.0,7246802
821,1950.0,6,80.0,12.06,194.0,990.467868338558,73.36155063941072,14.0,7500000
822,1969.0,4,68.0,17.2,221.85,2962.0,78.84864583420998,14.0,8790000
823,1969.0,4,68.0,17.2,221.85,2910.0,80.34914531351053,14.0,8090000
824,1969.0,4,68.0,19.90211704,401.302,2910.0,79.78552145761165,14.0,13124000
825,1969.0,4,68.0,17.2,320.0,2962.0,78.39444710876383,14.0,9665000
826,1969.0,4,68.0,17.2,235.0,2962.0,78.84864583420998,14.0,8491500
827,4999.0,8,49.30086207,19.90211704,567.0,2310.0,74.73184613765699,12.5,20517853
828,1997.0,8,105.0,19.90211704,296.0,2083.0,63.60376611990304,15.0,8670586
829,1997.0,8,105.0,19.90211704,296.0,2083.0,63.60376611990304,15.0,9448181
830,2995.0,6,85.0,19.90211704,335.0,2134.0,64.12787726190204,15.0,11476911
831,1997.0,8,105.0,19.90211704,296.0,2687.0,69.60576398826504,15.0,15600000
832,2995.0,6,85.0,19.90211704,335.0,2134.0,61.126878327721045,15.0,13228725
833,4999.0,8,49.30086207,19.90211704,518.0,990.467868338558,74.73184612300491,14.0,17940227
834,2993.0,6,80.0,19.90211704,254.0,2134.0,65.93480458221023,14.0,10373732
835,2993.0,6,80.0,19.90211704,254.0,2134.0,64.93447158949783,13.5,11913021
836,4367.0,8,105.0,11.5,335.0,2443.0,74.6074288981028,14.0,14908985
837,2993.0,6,82.0,12.9,270.164,1871.0,78.34484359603265,15.0,9738609
838,2993.0,6,83.0,12.9,270.164,1871.0,78.34484359603265,15.0,10725145
839,2993.0,6,82.0,12.9,302.0,1860.0,78.26190297386412,15.0,11129599
840,2995.0,6,75.0,3.4,340.0,2370.0,56.62211363576583,15.0,15806000
841,3996.0,6,90.0,16.2,550.0,2245.0,56.819591381553735,15.0,19210000
842,2995.0,6,75.0,19.90211704,330.31,2840.0,56.86896076916048,15.0,11936000
843,2987.0,4,70.0,19.90211704,271.15,1810.0,53.38735271935232,0.0,13387856
844,2987.0,4,70.0,19.90211704,275.0,1810.0,53.38735271935232,0.0,13881858
845,2987.0,4,70.0,19.90211704,275.0,1810.0,53.38735271935232,0.0,14247814
846,4461.0,8,93.0,9.0,261.29,2740.0,75.95544676614367,15.0,14699000
847,3993.0,8,75.0,9.8,552.16,1995.0,76.19131637011073,15.0,17072000
848,4999.0,8,105.0,9.6,518.0,2687.0,74.02367356094905,15.0,26037526
849,4999.0,8,105.0,9.6,550.188,2687.0,77.73284564326872,14.0,32522000
850,2995.0,6,85.0,11.6,335.0,2687.0,76.13187456151351,13.5,19527130
851,4999.0,8,65.0,10.0,558.0,2330.0,76.75645732550325,14.0,40499548
852,2993.0,6,49.30086207,19.90211704,254.0,990.467868338558,75.71118478754867,15.0,18185267
853,2993.0,6,49.30086207,19.90211704,254.0,2687.0,75.04153433191541,13.5,19527130
854,4367.0,8,49.30086207,19.90211704,335.0,2687.0,78.54269976245261,15.0,25174051
855,4367.0,8,49.30086207,19.90211704,335.0,990.467868338558,60.47324878317186,8.0,39294685
856,4367.0,8,49.30086207,19.90211704,335.0,990.467868338558,68.53937000138538,14.0,23675691
857,2995.0,6,85.0,11.6,335.0,2687.0,67.12887775897052,13.5,21398758
858,4691.0,8,75.0,9.8,443.7,1980.0,59.53628256832269,15.0,19865675
859,3982.0,8,75.0,7.8,502.86,1645.0,64.45915171198149,15.0,21583466
860,3982.0,8,75.0,7.8,576.81,1630.0,64.489711304678,15.0,23264134
861,3982.0,8,75.0,7.8,469.336,1670.0,64.09381794478936,15.0,22733626
862,1841.323668,8,65.0,19.90211704,630.054,990.467868338558,15.40433537330176,0.0,24200000
863,5204.0,10,90.0,10.6,601.46,1422.0,54.89647579762487,13.5,37133704
864,5204.0,10,90.0,11.24,571.88,1389.0,54.89647579762487,13.5,32452486
865,5204.0,10,90.0,8.0,601.46,1422.0,54.89647579762487,13.5,35150732
866,5204.0,10,90.0,10.6,630.054,1422.0,54.89647579762487,13.5,37614126
867,5204.0,10,90.0,11.24,571.0,1389.0,54.89647579762487,13.5,35535000
868,5204.0,10,90.0,10.6,602.0,1422.0,54.89647579762487,13.5,40742932
869,5204.0,10,90.0,10.6,631.0,1422.0,54.89647579762487,13.5,37300000
870,5204.0,10,49.30086207,10.6,631.0,990.467868338558,53.528370162493886,15.0,41000000
871,5204.0,10,90.0,10.6,601.46,990.467868338558,54.90052074429276,13.5,32200000
872,3902.0,8,78.0,5.5,660.62,1475.0,59.22635593193916,13.5,36761413
873,3902.0,8,78.0,5.5,660.62,1475.0,59.22635593193916,13.5,39319552
874,3900.0,8,91.0,5.5,601.46,1920.0,60.04914120456716,13.5,42000000
875,6262.0,8,91.0,5.5,671.446,1920.0,60.04914120456716,13.5,52000000
876,6498.0,12,90.0,5.0,690.2,1575.0,43.019109685436575,7.0,47893943
877,6498.0,12,90.0,8.8,690.2,1575.0,44.51960915252707,7.0,53210327
878,6498.0,12,90.0,5.0,729.64,1575.0,43.01910976846497,14.0,47467700
879,6598.0,12,80.0,7.9,563.006,2608.0,62.05472634507359,15.0,59216193
880,6749.0,12,100.0,9.8,446.658,2649.0,58.07272156657784,15.0,83755383
881,796.0,3,35.0,16.8,342.142,785.0,5.610808090407536,1.5,282778
882,796.0,3,36.0,16.8,342.142,785.0,6.174431946306424,1.5,284485
883,1198.0,3,35.0,20.6,67.048,990.467868338558,19.240661484610197,14.0,412292
884,1198.0,3,35.0,20.6,67.048,990.467868338558,35.7461556226057,8.0,552656
885,1198.0,3,35.0,20.6,67.048,990.467868338558,35.7461556226057,12.5,574448
886,1198.0,3,35.0,20.6,67.048,990.467868338558,25.2426593529722,11.5,555196
887,1198.0,3,35.0,20.6,67.048,990.467868338558,22.241660418791195,5.5,500575
888,1198.0,3,35.0,20.6,67.048,990.467868338558,35.7461556226057,8.0,593361
889,1198.0,3,35.0,20.6,67.048,990.467868338558,35.7461556226057,12.5,615153
890,1198.0,3,35.0,20.6,76.908,990.467868338558,35.7461556226057,8.0,658361
891,1198.0,3,35.0,20.6,76.908,990.467868338558,35.7461556226057,12.5,680153
892,1172.0,4,45.0,15.0,67.048,1165.0,27.258801539908514,8.0,482330
893,1248.0,4,45.0,20.0,75.0,1173.0,33.760965926604825,11.0,575947
894,1194.0,4,42.0,20.4,94.656,1026.0,34.986795679651706,9.5,523000
895,1498.0,4,40.0,25.5,98.6,1057.0,34.986795679651706,9.5,623000
896,1196.0,4,42.0,20.4,94.656,1026.0,43.48962599316454,12.0,599900
897,1498.0,4,40.0,25.5,98.6,1057.0,41.488960037043874,12.0,699900
898,1194.0,4,42.0,20.4,94.656,1026.0,43.48962599316454,12.0,664900
899,1498.0,4,40.0,25.5,98.6,1057.0,43.48962599316454,12.0,764900
900,1248.0,4,37.0,27.39,73.95,970.0,40.405707654845415,12.0,746621
901,1248.0,4,37.0,27.39,73.95,985.0,50.409037435448745,12.0,868221
902,1248.0,4,37.0,27.39,73.95,960.0,18.898548626548248,12.0,668611
903,1248.0,4,37.0,27.39,73.95,980.0,40.405707654845415,12.0,807921
904,1197.0,4,37.0,21.4,83.0,890.0,43.40670658902641,12.0,758212
905,1197.0,4,37.0,21.4,83.0,935.0,43.40670658902641,12.0,890212
906,1197.0,4,37.0,21.4,83.0,870.0,40.405707654845415,12.0,636612
907,1197.0,4,37.0,21.04,83.0,910.0,40.405707654845415,12.0,768612
908,1197.0,4,37.0,21.4,83.0,865.0,18.898548626548248,12.0,558602
909,1197.0,4,37.0,21.4,83.0,880.0,40.405707654845415,12.0,697912
910,1197.0,4,37.0,21.4,83.0,870.0,40.405707654845415,12.0,733412
911,1197.0,4,37.0,21.4,83.0,880.0,40.405707654845415,12.0,789912
912,1197.0,4,37.0,21.04,83.0,920.0,40.405707654845415,12.0,829912
913,1197.0,4,43.0,18.9,81.838,1003.0,23.19793994757483,12.0,586428
914,1197.0,4,43.0,19.77,81.838,1003.0,35.20193568429883,12.0,620637
915,1197.0,4,43.0,17.49,81.838,990.467868338558,23.19793994757483,10.5,652328
916,1197.0,4,43.0,17.49,81.838,1003.0,38.20293461847983,12.0,705538
917,1197.0,4,43.0,19.77,81.838,1003.0,35.20193568429883,12.0,640537
918,1197.0,4,43.0,19.90211704,82.0,1003.0,23.19793994757483,12.0,653452
919,1248.0,4,45.0,19.5,74.936,1210.0,22.710914835807475,3.0,751203
920,1368.0,4,45.0,14.9,88.74,1180.0,22.710914835807475,3.0,646336
921,1248.0,4,45.0,19.5,74.936,1210.0,30.713578660290143,7.5,808558
922,1498.0,4,41.0,16.95,97.614,990.467868338558,19.17427193954825,14.0,707025
923,1498.0,4,41.0,16.95,97.614,990.467868338558,40.68143096784542,14.0,836461
924,1461.0,4,41.0,22.71,84.796,990.467868338558,40.68143096784542,14.0,912534
925,1461.0,4,41.0,22.71,84.796,990.467868338558,46.68342883620743,14.0,993997
926,1461.0,4,41.0,22.71,84.796,990.467868338558,19.17427193954825,14.0,860997
927,1498.0,4,41.0,17.97,99.586,990.467868338558,46.68342883620743,14.0,993997
928,1461.0,4,41.0,22.71,84.796,990.467868338558,43.68242990202643,14.0,877285
929,1462.0,4,45.0,19.34,103.0,1135.0,23.514583145806284,14.0,759000
930,1462.0,4,45.0,19.34,104.0,1175.0,41.11839736622878,14.0,917000
931,1462.0,4,45.0,18.69,103.0,1170.0,36.13470932748333,12.0,936000
932,1462.0,4,45.0,19.34,103.0,1170.0,44.137373151966,14.0,971000
933,1462.0,4,45.0,19.34,103.0,1175.0,30.114734607565115,12.0,834000
934,1462.0,4,45.0,18.69,104.0,1180.0,41.11839736622878,14.0,1013000
935,1498.0,4,45.0,24.2,95.0,1225.0,45.13770613002633,14.0,986689
936,1498.0,4,45.0,24.2,95.0,1225.0,38.13537528360399,14.0,1069689
937,1498.0,4,45.0,24.2,95.0,1225.0,48.13870506420733,14.0,1120689
938,1462.0,4,45.0,19.34,103.0,1175.0,30.114734607565115,12.0,887689
939,998.0,3,37.0,21.4,100.572,950.0,46.40770552320741,12.0,788913
940,1498.0,4,40.0,25.5,98.6,1204.0,49.451155686498254,10.5,1035000
941,1199.0,4,40.0,17.5,88.74,1104.0,47.45048971084149,10.5,925000
942,1498.0,4,40.0,25.5,98.6,1176.0,41.44849184247949,9.5,925000
943,1199.0,4,40.0,17.5,88.74,1087.0,44.44949077666049,9.5,815000
944,1498.0,4,40.0,25.5,98.6,1176.0,41.44849184247949,9.5,916050
945,1199.0,4,40.0,17.5,88.74,1087.0,44.44949077666049,9.5,808050
946,1498.0,4,40.0,25.5,98.6,1204.0,49.451155686498254,10.5,1048050
947,1199.0,4,40.0,17.5,88.74,1104.0,47.45048971084149,10.5,935050
948,1498.0,4,40.0,25.5,98.6,1204.0,49.451155686498254,10.5,995000
949,1493.0,3,60.0,18.49,82.824,1590.0,20.90410878635139,11.0,854328
950,1493.0,3,60.0,18.49,82.824,1590.0,31.90777154501506,12.0,914328
951,1493.0,3,60.0,18.49,82.824,1590.0,31.90777154501506,12.0,976592
952,1493.0,3,60.0,18.49,98.6,1590.0,43.91176728173906,12.0,999614
953,1493.0,3,60.0,18.49,98.6,1590.0,47.91309919398039,12.0,1031943
954,1493.0,3,60.0,18.49,98.6,1590.0,44.91210025979939,12.0,1022930
955,1493.0,3,60.0,18.49,98.6,1590.0,47.91309919398039,12.0,1055259
956,1248.0,4,48.0,23.65,88.74,1215.0,36.49344542328204,12.0,880689
957,1248.0,4,48.0,23.65,88.74,1224.0,40.494777335523366,12.0,992689
958,1248.0,4,48.0,23.65,88.74,1233.0,43.495776269704365,12.0,1043689
959,1248.0,4,48.0,23.65,88.74,1240.0,46.49677520388537,12.0,1143689
960,1498.0,4,50.0,13.86,104.516,990.467868338558,44.54226395118628,14.0,949999
961,1461.0,4,50.0,20.37,108.46,990.467868338558,44.54226395118628,14.0,1049999
962,1461.0,4,50.0,20.37,108.46,990.467868338558,50.54426181954828,14.0,1299999
963,1498.0,4,50.0,13.86,104.516,990.467868338558,50.54426181954828,14.0,1199999
964,2489.0,4,55.0,13.9,93.67,1875.0,17.941449930594608,8.0,963037
965,2489.0,4,55.0,13.9,93.67,1875.0,20.942448864775606,8.0,1004487
966,2179.0,4,55.0,14.02,118.32,1875.0,20.942448864775606,5.0,1031951
967,2179.0,4,55.0,14.02,118.32,1875.0,20.942448864775606,4.0,1066139
968,2179.0,4,55.0,14.02,119.306,1875.0,31.133653264011908,7.5,1228335
969,1497.0,4,60.0,16.8,400.0,990.467868338558,41.61638853797661,9.5,989000
970,1497.0,4,60.0,16.8,113.39,990.467868338558,44.61738747215762,11.0,1029000
971,1497.0,4,60.0,16.8,113.39,990.467868338558,44.61738747215762,12.0,1149000
972,1497.0,4,60.0,16.8,113.39,990.467868338558,47.618386406338615,12.0,1309000
973,1497.0,4,60.0,16.8,113.39,990.467868338558,61.623048152907536,14.0,1409000
974,1493.0,4,60.0,20.0,112.404,990.467868338558,41.61638853797661,9.5,1034000
975,1493.0,4,60.0,20.0,113.39,990.467868338558,44.61738747215762,12.0,1154000
976,1493.0,4,60.0,20.0,113.39,990.467868338558,44.61738747215762,12.0,1254000
977,1493.0,4,60.0,20.0,113.39,990.467868338558,44.61738747215762,13.0,1354000
978,1493.0,4,60.0,20.0,113.39,990.467868338558,61.623048152907536,12.0,1534000
979,1493.0,4,60.0,20.0,113.39,990.467868338558,61.623048152907536,14.0,1634000
980,1353.0,4,50.0,16.1,138.04,990.467868338558,47.618386406338615,12.0,1379000
981,1353.0,4,50.0,16.1,138.04,990.467868338558,47.618386406338615,14.0,1529000
982,1353.0,4,50.0,16.5,138.04,990.467868338558,62.12321464926374,14.0,1629000
983,1353.0,4,50.0,16.1,138.04,990.467868338558,62.12321464926374,14.0,1629000
984,1493.0,4,60.0,20.0,113.39,990.467868338558,47.618386406338615,12.0,1414000
985,1461.0,4,50.0,20.45,83.81,1236.0,20.70222363282284,12.0,999900
986,1461.0,4,50.0,19.01,108.46,1360.0,40.7088831940295,14.0,1464900
987,1598.0,4,50.0,13.24,102.544,1360.0,31.7058863914865,14.0,999900
988,1461.0,4,50.0,20.45,83.81,1360.0,31.7058863914865,14.0,1235700
989,1461.0,4,50.0,19.01,108.46,1360.0,40.7088831940295,14.0,1419900
990,1461.0,4,50.0,20.45,83.81,1236.0,20.70222363282284,12.0,1235700
